catalog_number,site_code,site_name,investigator_id,year_collected,month_collected,day_collected,start_year_collected,start_month_collected,start_day_collected,end_year_collected,end_month_collected,end_day_collected,sampling_method,phylum,class,order,family,scientific_name,japanese_name,standard_length,wet_weight,sex,remarks
MOT-LK-UTNFFSLWW0000015,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ,52.0,2.7,,St.2
MOT-LK-UTNFFSLWW0000016,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ,36.0,1.3,,St.3
MOT-LK-UTNFFSLWW0000017,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Misgurnus anguillicaudatus,ドジョウ,82.0,3.8,,St.2
MOT-LK-UTNFFSLWW0000018,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,45.0,1.1,,St.1
MOT-LK-UTNFFSLWW0000019,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,48.0,1.3,,St.1
MOT-LK-UTNFFSLWW0000020,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,42.0,1.0,,St.1
MOT-LK-UTNFFSLWW0000021,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,41.0,0.9,,St.1
MOT-LK-UTNFFSLWW0000022,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,39.0,0.6,,St.1
MOT-LK-UTNFFSLWW0000023,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,41.0,0.8,,St.1
MOT-LK-UTNFFSLWW0000024,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,18.0,0.1,,St.1
MOT-LK-UTNFFSLWW0000025,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,47.0,1.5,,St.2
MOT-LK-UTNFFSLWW0000026,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,46.0,1.1,,St.2
MOT-LK-UTNFFSLWW0000027,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,38.0,0.6,,St.1
MOT-LK-UTNFFSLWW0000028,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,19.0,0.1,,St.1
MOT-LK-UTNFFSLWW0000029,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,24.0,0.2,,St.1
MOT-LK-UTNFFSLWW0000030,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,24.0,0.2,,St.1
MOT-LK-UTNFFSLWW0000031,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,27.0,0.3,,St.1
MOT-LK-UTNFFSLWW0000032,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,24.0,0.2,,St.1
MOT-LK-UTNFFSLWW0000033,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,24.0,0.2,,St.1
MOT-LK-UTNFFSLWW0000034,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,24.0,0.1,,St.1
MOT-LK-UTNFFSLWW0000035,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,21.0,0.1,,St.1
MOT-LK-UTNFFSLWW0000036,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,30.0,0.4,,St.1
MOT-LK-UTNFFSLWW0000037,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,35.0,0.6,,St.3
MOT-LK-UTNFFSLWW0000038,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,44.0,0.9,,St.3
MOT-LK-UTNFFSLWW0000039,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,63.0,4.6,,St.1
MOT-LK-UTNFFSLWW0000040,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,60.0,4.3,,St.1
MOT-LK-UTNFFSLWW0000041,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,48.0,2.0,,St.1
MOT-LK-UTNFFSLWW0000042,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,35.0,0.8,,St.3
MOT-LK-UTNFFSLWW0000043,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,45.0,1.8,,St.3
MOT-LK-UTNFFSLWW0000044,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,28,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,サケ目,キュウリウオ科,Hypomesus nipponensis,ワカサギ,74.0,4.3,,St.2
MOT-LK-UTNFFSLWW0000045,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sachalinensis,エゾウグイ,150.0,51.0,,St.1
MOT-LK-UTNFFSLWW0000046,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sachalinensis,エゾウグイ,102.0,15.7,,St.4
MOT-LK-UTNFFSLWW0000047,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,53.0,2.5,,St.2
MOT-LK-UTNFFSLWW0000048,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,32.0,0.3,,St.2
MOT-LK-UTNFFSLWW0000049,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,51.0,1.9,,St.2
MOT-LK-UTNFFSLWW0000050,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,47.0,1.6,,St.2
MOT-LK-UTNFFSLWW0000051,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,47.0,1.6,,St.2
MOT-LK-UTNFFSLWW0000052,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,46.0,1.3,,St.2
MOT-LK-UTNFFSLWW0000053,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,32.0,0.5,,St.2
MOT-LK-UTNFFSLWW0000054,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,43.0,1.1,,St.2
MOT-LK-UTNFFSLWW0000055,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,38.0,0.7,,St.2
MOT-LK-UTNFFSLWW0000056,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,52.0,1.9,,St.3
MOT-LK-UTNFFSLWW0000057,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,48.0,1.1,,St.3
MOT-LK-UTNFFSLWW0000058,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,51.0,1.8,,St.4
MOT-LK-UTNFFSLWW0000059,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,50.0,1.7,,St.4
MOT-LK-UTNFFSLWW0000060,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ,54.0,2.9,,St.2
MOT-LK-UTNFFSLWW0000061,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ,47.0,1.9,,St.3
MOT-LK-UTNFFSLWW0000062,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ,37.0,1.0,,St.4
MOT-LK-UTNFFSLWW0000063,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,54.0,1.8,,St.2
MOT-LK-UTNFFSLWW0000064,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,50.0,1.8,,St.2
MOT-LK-UTNFFSLWW0000065,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,48.0,1.6,,St.2
MOT-LK-UTNFFSLWW0000066,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,45.0,1.3,,St.3
MOT-LK-UTNFFSLWW0000067,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,48.0,1.6,,St.3
MOT-LK-UTNFFSLWW0000068,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,48.0,1.0,,St.3
MOT-LK-UTNFFSLWW0000069,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,タモ網・投網,脊索動物門,硬骨魚綱,トゲウオ目,トゲウオ科,Pungitius sp.1,トミヨ属淡水型,46.0,1.2,,St.4
MOT-LK-UTNFFSLWW0000070,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,ナマズ目,ナマズ科,Silurus asotus,ナマズ,575.0,1795.0,,St.1
MOT-LK-UTNFFSLWW0000071,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Nemacheilus barbatulus toni,フクドジョウ,35.0,0.4,,St.2
MOT-LK-UTNFFSLWW0000072,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,54.0,2.9,,St.1
MOT-LK-UTNFFSLWW0000073,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,83.0,8.0,,St.2
MOT-LK-UTNFFSLWW0000074,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,33.0,0.5,,St.2
MOT-LK-UTNFFSLWW0000075,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,57.0,2.8,,St.2
MOT-LK-UTNFFSLWW0000076,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,38.0,1.1,,St.2
MOT-LK-UTNFFSLWW0000077,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,44.0,1.4,,St.2
MOT-LK-UTNFFSLWW0000078,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,63.0,3.6,,St.2
MOT-LK-UTNFFSLWW0000079,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,85.0,9.3,,St.3
MOT-LK-UTNFFSLWW0000080,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,29.0,0.4,,St.3
MOT-LK-UTNFFSLWW0000081,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,サケ目,キュウリウオ科,Hypomesus nipponensis,ワカサギ,71.0,3.2,,St.2
MOT-LK-UTNFFSLWW0000082,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,6,29,2018,6,28,2018,6,29,小型定置網,脊索動物門,硬骨魚綱,サケ目,キュウリウオ科,Hypomesus nipponensis,ワカサギ,64.0,2.9,,St.3
MOT-LK-UTNFFSLWW0000083,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,84.0,7.8,,St.1
MOT-LK-UTNFFSLWW0000084,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,83.0,8.4,,St.3
MOT-LK-UTNFFSLWW0000085,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,32.0,0.4,,St.2
MOT-LK-UTNFFSLWW0000086,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,21.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000087,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,16.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000088,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,21.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000089,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,21.0,0.2,,St.2
MOT-LK-UTNFFSLWW0000090,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,14.0,0.01,,St.2
MOT-LK-UTNFFSLWW0000091,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,19.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000092,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,20.0,0.2,,St.2
MOT-LK-UTNFFSLWW0000093,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,21.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000094,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,20.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000095,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,24.0,0.2,,St.2
MOT-LK-UTNFFSLWW0000096,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,20.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000097,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,16.0,0.1,,St.2
MOT-LK-UTNFFSLWW0000098,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,18.0,0.1,,St.3
MOT-LK-UTNFFSLWW0000099,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,21.0,0.1,,St.3
MOT-LK-UTNFFSLWW0000100,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tribolodon sp.,ウグイ属の一種,18.0,0.1,,St.3
MOT-LK-UTNFFSLWW0000101,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Lefua costata nikkonis,エゾホトケドジョウ,27.0,0.3,,St.1
MOT-LK-UTNFFSLWW0000102,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Lefua costata nikkonis,エゾホトケドジョウ,21.0,0.2,,St.2
MOT-LK-UTNFFSLWW0000103,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,60.0,2.7,,St.1
MOT-LK-UTNFFSLWW0000104,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,56.0,2.8,,St.1
MOT-LK-UTNFFSLWW0000105,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,54.0,2.3,,St.1
MOT-LK-UTNFFSLWW0000106,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,55.0,2.0,,St.1
MOT-LK-UTNFFSLWW0000107,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,60.0,2.6,,St.1
MOT-LK-UTNFFSLWW0000108,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,33.0,0.5,,St.1
MOT-LK-UTNFFSLWW0000109,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,56.0,2.1,,St.1
MOT-LK-UTNFFSLWW0000110,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,55.0,2.2,,St.1
MOT-LK-UTNFFSLWW0000111,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,48.0,1.3,,St.1
MOT-LK-UTNFFSLWW0000112,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,37.0,0.6,,St.1
MOT-LK-UTNFFSLWW0000113,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,36.0,0.6,,St.1
MOT-LK-UTNFFSLWW0000114,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,34.0,0.4,,St.1
MOT-LK-UTNFFSLWW0000115,UTN,ウトナイ湖,mem2018LKUTN_FF,2018,8,29,2018,8,29,2018,8,30,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius castaneus,ジュズカケハゼ,28.0,0.4,,St.1
